SKU,Product Name,Category,Sub-Category,Type,Price,Short Description (Clean),Status,Image
159104,Puree Passion Fruit Sugar 6kg,Food Cupboard,Baking Essentials,GROCERY,349.99,"Product Type:Food/Baking Supplies/Fruit Purees
Product Net Weight:6kg
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/159104.png
180801,Kingfisher Premium Beer Bottle 330ml,Alcohol,Beer & Stout,GROCERY,34.9,"Product Type:Beverages/Beer/Lager

Product Net Weight:330ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/180801.png
180800,Kingfisher Extra Strong Prem. Beer 500ml,Alcohol,Beer & Stout,GROCERY,31.9,"Product Type:Beverages/Beer/Strong Lager

Product Net Weight:500ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/180800.png
180807,Kingfisher Premium Lager Beer 500ml,Alcohol,Beer & Stout,GROCERY,29.9,"Product Type:Beverages/Beer/Lager

Product Net Weight:500ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/180807.png
179890,TFM Garden Eggs Pack,Fruits & Veg,Fresh Vegetables,GROCERY,0,"Product Type:Dairy/Eggs

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/179890.png
154486,Whiskas Senior Fish In Jelly 85g,Pet Care,Pet Food,GROCERY,118.99,"Product Type: Senior Cat Food
Product Net Weight: 85g
Product Unit: 12-pack multipack",Active,https://demo8.1hour.in/media/products/154486.png
180783,Magic Basmati Rice 900g,Food Cupboard,Rice & Grains,GROCERY,43.49,"Product Type:Food/Grains/Rice
Product Net Weight:900g
Product Unit:1 Bag",Active,https://demo8.1hour.in/media/products/180783.png
180517,Cartwright Butler Stem Ginger Biscuits 200g,Snacks,Biscuits,GROCERY,199.99,"Product Type:Food/Snacks/Biscuits
Product Net Weight: 200g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/180517.png
180895,Whiskas 2-12Mths Mixed Menu In Jelly 85g,Pet Care,Pet Food,GROCERY,132.99,"Product Type:Pet Food/Kitten Food

Product Net Weight:85g

Product Unit:1 Pouch",Active,https://demo8.1hour.in/media/products/180895.png
180888,Filippo Berio Vegan Classic Pesto 190g,Souks & Condiments,Sauces,GROCERY,69.99,"Product Type:Food/Pasta Sauces

Product Net Weight:190g

Product Unit:1 Jar",Active,https://demo8.1hour.in/media/products/180888.png
154534,Baby Leaves Red Chard  Selezione Oro 125g,Fruits & Veg,Fresh Vegetables,GROCERY,69.99,"Product Type: Fresh Baby Leaf Greens
Product Net Weight: 125g
Product Unit: 1 pack",Inactive,https://demo8.1hour.in/media/products/154534.png
180893,Whiskas 1+ Cat Pouches With Chicken In Jelly 85g,Pet Care,Pet Food,GROCERY,12.99,"Product Type:Pet Food/Cat Food

Product Net Weight:85g

Product Unit:1 Pouch",Active,https://demo8.1hour.in/media/products/180893.png
180853,Fuel Salted Caramel Cookie 50g,Snacks,Cookies,GROCERY,29.99,"Product Type:Food/Snacks/Protein Snacks

Product Net Weight:50g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/180853.png
157806,La Vosgienne Fragrances  125g,Snacks,Candies & Gum,GROCERY,72.99,"Product Type: Fruit-Flavored Candies
Product Net Weight: 125g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157806.png
180884,Lindt Sensation Crispy Pouch 140g,Snacks,Confectionery,GROCERY,89.99,"Product Type:Food/Candy/Chocolate

Product Net Weight:140g

Product Unit:1 Pouch",Active,https://demo8.1hour.in/media/products/180884.png
180894,Whiskas 1+ Cat Pouches With Tuna In Jelly 85g,TBD,Pet Food,GROCERY,12.99,"Product Type:Pet Food/Cat Food

Product Net Weight:85g

Product Unit:1 Pouch",Active,https://demo8.1hour.in/media/products/180894.png
180887,Filippo Berio Truffle Pesto 190g,Souks & Condiments,Sauces,GROCERY,99.99,"Product Type:Food/Pasta Sauces

Product Net Weight:190g

Product Unit:1 Jar",Active,https://demo8.1hour.in/media/products/180887.png
180883,Lindt Classic Recipe Milk 40g,Snacks,Confectionery,GROCERY,24.99,"Product Type:Food/Candy/Chocolate

Product Net Weight:40g

Product Unit:1 Bar",Active,https://demo8.1hour.in/media/products/180883.png
180906,Sheba Classic Cat Tray Salmon In Terrine Bag 85g,Pet Care,Pet Food,GROCERY,19.99,"Product Type:Pet Food/Cat Food

Product Net Weight:85g

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/180906.png
180886,Filippo Berio Extra Virgin Olive Oil 500ml,Food Cupboard,Oils,GROCERY,249.99,"Product Type:Oils/Specialty Oils
Product Net Weight:500ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/180886.png
177813,Niche Extra Dark Chocolate 90g,Snacks,Chocolates,GROCERY,43.99,"Product Type:Food/Candy/Chocolate

Product Net Weight:90g

Product Unit:1 Bar",Active,https://demo8.1hour.in/media/products/177813.png
177812,Niche Dark Chocolate 90g,Snacks,Chocolates,GROCERY,40.99,"Product Type:Food/Candy/Chocolate

Product Net Weight:90g

Product Unit:1 Bar",Active,https://demo8.1hour.in/media/products/177812.png
173841,Iceland Chocolate & Nut Cones 660ml,Ice Creams,Classic Flavors,GROCERY,64.99,"Product Type:Frozen Foods/Ice Cream

Product Net Weight:660ml

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/173841.png
157678,Holy Micheal Edc 150ml,Personal Care,Perfumes,GROCERY,23.99,"Product Type: Eau de Cologne (EDC)
Product Net Weight:500ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/157678.png
157672,Divine Grace Edc 250ml,Personal Care,Perfumes,GROCERY,31.99,"Product Type: Eau de Cologne (EDC)
Product Net Weight: 250ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/157672.png
173835,Iceland Garlic & Herb Chicken Kiev 320g,Frozen,Frozen Meals,GROCERY,184.99,"Product Type:Frozen Foods/Ready Meals

Product Net Weight:320g

Product Unit:1Unit",Active,https://demo8.1hour.in/media/products/173835.png
173826,Iceland Double Cheeseburger 454g,Frozen,Frozen Meals,GROCERY,134.99,"Product Type:Frozen Foods/Burgers

Product Net Weight:454g

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/173826.png
37532,Airwick Pure Soft Cotton 159g,Household,Air Freshners,GROCERY,116.99,"Product Type: Air Freshener
Product Net Weight: 159g
Product Unit: 1 unit",Inactive,https://demo8.1hour.in/media/products/37532.png
173816,Iceland Peri Peri Chicken Bag Meal 750g,Frozen,Frozen Meals,GROCERY,144.99,"Product Type: Ready Meals/Chicken Meals

Product Net Weight:750g

Product Unit:1 Bag",Active,https://demo8.1hour.in/media/products/173816.png
167313,Herbs Rosemary 20g,Fruits & Veg,Herbs,GROCERY,59.99,"Product Type: Herbs and Spices/Dried Herbs
Product Net Weight: 20g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/167313.png
166352,Grapefruit Import Pack,Fruits & Veg,Fresh Fruits,GROCERY,33.99,"Product Type: Fresh Produce/Citrus Fruits
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/166352.png
157549,Bonduelle Wok Siam 10kg,Frozen,Frozen Vegetables,GROCERY,399.99,"Product Type: Stir-Fry Vegetables
Product Net Weight: 2.5kg or 10kg
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157549.png
157548,Yoga Frog Legs 1kg,Meat & Seafood,Fresh Seafood,GROCERY,649.99,"Product Type: Frog Legs
Product Net Weight: 1kg
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157548.png
159045,Fberio Sselect Extra Virgin Olive Oil 500ml,Food Cupboard,Oils,GROCERY,289.99,"Product Type: Oils/Specialty Oils
Product Net Weight: 500ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/159045.png
159102,Puree Raspberry Sugar 6kg,Food Cupboard,Baking Essentials,GROCERY,509.99,"Product Type: Baking Ingredients/Fruit Purees
Product Net Weight: 6kg
Product Unit: 1 Tub",Active,https://demo8.1hour.in/media/products/159102.png
157531,Instyle Perfume Body Spray Sport 150ml,Personal Care,Deodorant & Body Sprays,GROCERY,27.99,"Product Type: Body Spray
Product Net Weight: 150ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/157531.png
157488,Tgo Local Carrot Pack,Fruits & Veg,Fresh Vegetables,GROCERY,11.49,"Product Type: Fresh Carrots
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157488.png
157486,Tgo Onion Pack,Fruits & Veg,Fresh Vegetables,GROCERY,27.99,"Product Type: Fresh Onions
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/157486.png
158958,Whiskas Fish Faves Jelly 85g,Pet Care,Pet Food,GROCERY,132.99,"Product Type: Pet Food/Cat Food
Product Net Weight: 85g
Product Unit: 1 Pouch",Active,https://demo8.1hour.in/media/products/158958.png
157482,Tgo Whole Garlic  Pack  100g,Fruits & Veg,Fresh Vegetables,GROCERY,7.99,"Product Type: Whole Garlic
Product Net Weight: 100g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157482.png
157480,Tgo Peeled Garlic Pack,Fruits & Veg,Fresh Vegetables,GROCERY,7.99,"Product Type: Peeled Garlic
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/157480.png
158912,Lorenz X-cut Paprika 75g,Snacks,Chips & Crisps,GROCERY,42.99,"Product Type: Crisps/Snacks
Product Net Weight: 75g
Product Unit: 1 Bag",Active,https://demo8.1hour.in/media/products/158912.png
157404,Ritz Bits Cheese Sandwich Crackers 42g,Snacks,Biscuits,GROCERY,16.99,"Product Type: Cheese Sandwich Crackers
Product Net Weight: 42g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/157404.png
158847,Tyrrells Sea Salt & Vinegar 150g,Snacks,Chips & Crisps,GROCERY,59.99,"Product Type: Crisps/Snacks
Product Net Weight: 150g
Product Unit: 1 Bag",Active,https://demo8.1hour.in/media/products/158847.png
157345,Carte Dor Coffee Ice Cream 5ltr (38 Scoops),Ice Creams,Classic Flavors,GROCERY,22.99,"Product Type: Coffee Ice Cream
Product Net Weight: 5ltr
Product Unit: Single bulk pack (38 scoops)",Active,https://demo8.1hour.in/media/products/157345.png
158805,Blue Dragon Light Sweet Chilli 350g,Souks & Condiments,Sauces,GROCERY,69.99,"Product Type: Sauces/Condiments
Product Net Weight: 350g
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/158805.png
157254,Kinrose Citric Seri Gin 700ml,Alcohol,Gin,GROCERY,144.99,"Product Type: Citrus-Infused Gin
Product Net Weight: 700ml
Product Unit:1 bottle",Active,https://demo8.1hour.in/media/products/157254.png
157100,Dainess Butter Flavour 500g,Food Cupboard,Baking Essentials,GROCERY,82.49,"Product Type: Butter Flavor Powder
Product Net Weight: 500g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/157100.png
158538,VE Mediterranean Cucumber Pack,Fruits & Veg,Fresh Vegetables,GROCERY,13.99,"Product Type: Fresh Vegetable
Product Unit: 1 Pack",Active,https://demo8.1hour.in/media/products/158538.png
158534,VE Cauliflower Pack,Fruits & Veg,Fresh Vegetables,GROCERY,23.99,"Product Type: Fresh Vegetable
Product Unit: 1 Pack",Active,https://demo8.1hour.in/media/products/158534.png
158529,M&S Swiss Fruit & Nut Milk Chocolate 150g,Snacks,Chocolates,GROCERY,139.99,"Product Type: Chocolates/Milk Chocolate
Product Net Weight: 150g
Product Unit: 1 Bar",Active,https://demo8.1hour.in/media/products/158529.png
158527,M&S Beligian Cocoa Dusted Chocolate Truffles 260g,Snacks,Confectionery,GROCERY,224.99,"Product Type: Chocolates/Truffles
Product Net Weight: 260g
Product Unit: 1 Box",Active,https://demo8.1hour.in/media/products/158527.png
158525,Cartwright Butler Cheese & Seasalt Biscuits 75g,Snacks,Biscuits,GROCERY,134.99,"Product Type: Biscuits/Crackers
Product Net Weight: 75g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/158525.png
158480,SO Bio Surface Washing Cream Body & Hair 250ml,Personal Care,Bathing Essentials,GROCERY,149.99,"Product Type: Body and Hair Wash
Product Net Volume: 250ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/158480.png
158269,JB Bio Fruit's Raspberry Jam 320g,Food Cupboard,Spreads,GROCERY,109.99,"Product Type: Jam/Preserve
Product Net Weight: 320g
Product Unit: 1 Jar",Active,https://demo8.1hour.in/media/products/158269.png
158268,JB Bio Fruit's Bitter Orange Jam 320g,Food Cupboard,Spreads,GROCERY,99.99,"Product Type: Jam/Preserve
Product Net Weight: 320g
Product Unit: 1 Jar",Active,https://demo8.1hour.in/media/products/158268.png
157070,Royal Breakfast Coconut Cereal 30g,Snacks,Biscuits,GROCERY,1.19,"Product Type: Coconut Cereal biscuit
Product Net Weight: 30g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/157070.png
156748,Waterval Sparkling Brut Wine 750ml,Alcohol,Wine,GROCERY,107.99,"Product Type: Sparkling Brut Wine
Product Net Weight: 750ml
Product Unit: 1bottle",Active,https://demo8.1hour.in/media/products/156748.png
158233,Magnum Double White Chocolate Mango Coconut 85ml,Ice Creams,Classic Flavors,GROCERY,39.99,"Product Type: Ice Cream
Product Net Volume: 85ml
Product Unit: 1 Stick",Active,https://demo8.1hour.in/media/products/158233.png
156549,Henry Westons Vintage Cider 500ml,Alcohol,Cider,GROCERY,64.99,"Product Type: Vintage Cider
Product Net Weight: 500ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/156549.png
158211,Bayara Premium Snacks Arabic Kernel 300g,Snacks,Nut & Seed,GROCERY,189.99,"Product Type: Snacks/Seeds
Product Net Weight: 300g
Product Unit: 1 Bag",Active,https://demo8.1hour.in/media/products/158211.png
156495,Yamama Apple Vinegar 750ml,Souks & Condiments,Dressings,GROCERY,64.99,"Product Type: Apple Cider Vinegar
Product Net Weight: 750ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/156495.png
156488,Sweet Potatoes Bag Sld,Fruits & Veg,Fresh Vegetables,GROCERY,16.99,"Product Type: Fresh Sliced Sweet Potatoes
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156488.png
158162,Richmond Thin Pork Sausages 444g,Frozen,Frozen Meals,GROCERY,99.99,"Product Type: Meat/Sausages
Product Net Weight: 444g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/158162.png
158146,Americana 5 Seeded Burger Buns 89g,Frozen,Buns & Rolls,GROCERY,94.99,"Product Type: Bakery/Burger Buns
Product Net Weight: 89g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/158146.png
158117,Beechdean Icecream Mango X 20 Scoops,Ice Creams,Classic Flavors,GROCERY,19.99,"Product Type: Ice Cream
Product Unit: 2L Tub",Active,https://demo8.1hour.in/media/products/158117.png
158114,Beechdean Icecream Salted Caramel 40 Scoops,Ice Creams,Classic Flavors,GROCERY,22.99,"Product Type: Ice Cream
Product Unit: 4L Tub (approx. 40 scoops)",Active,https://demo8.1hour.in/media/products/158114.png
158066,Beechdean Luxury Vanilla Ice Cream 140ml,Ice Creams,Classic Flavors,GROCERY,26.99,"Product Type: Ice Cream
Product Net Volume: 140ml
Product Unit: 1 Tub",Active,https://demo8.1hour.in/media/products/158066.png
156472,Fresh Pepper Pack Sld,Fruits & Veg,Fresh Vegetables,GROCERY,11.99,"Product Type: Fresh Sliced Peppers
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156472.png
158064,Beechdean Lemon Meringue Ice Cream 140ml,Ice Creams,Classic Flavors,GROCERY,29.99,"Product Type: Ice Cream
Product Net Volume: 140ml
Product Unit: 1 Tub",Active,https://demo8.1hour.in/media/products/158064.png
156468,Dry Coconut 1piece Sld,Fruits & Veg,Dried Fruits,GROCERY,20.99,"Product Type:Dried Coconut Slices
Product Unit: 1pack",Active,https://demo8.1hour.in/media/products/156468.png
158004,Cadbury Dairymilk Caramel 480ml,Ice Creams,Classic Flavors,GROCERY,149.99,"Product Type: Ice Cream
Product Net Volume: 480ml
Product Unit: 1 Tub",Active,https://demo8.1hour.in/media/products/158004.png
156462,Lime Pack Sld,Fruits & Veg,Fresh Vegetables,GROCERY,11.49,"Product Type: Fresh Sliced Limes
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156462.png
157992,Mccain Food Service Surecrisp Chips 2.5kg,Frozen,Frozen Meals,GROCERY,299.99,"Product Type: Frozen Chips/Fries
Product Net Weight: 25kg
Product Unit: Bulk Pack",Active,https://demo8.1hour.in/media/products/157992.png
156457,Fresh Beans Pack Sld,Fruits & Veg,Fresh Vegetables,GROCERY,18.49,"Product Type: Fresh Sliced Beans
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156457.png
157986,Hollands Steak & Kidneys Pies,Frozen,Frozen Meals,GROCERY,149.99,"Product Type: Frozen Savory Pie
Product Unit: 4 Pies",Active,https://demo8.1hour.in/media/products/157986.png
156444,Philadelphia Intense Garlic Herbs 140g,"Dairy, Deli & Egg",Cheese,GROCERY,169.99,"Product Type: Soft Cheese Spread
Product Net Weight: 140g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156444.png
157959,Remole Toscana Bianco Frescobaldi Wine 750ml,Alcohol,Wine,GROCERY,199.99,"Product Type: White Wine
Product Net Volume: 750ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/157959.png
157958,Remole Toscana Rosso Frescobaldi Wine 750ml,Alcohol,Wine,GROCERY,199.99,"Product Type: Red Wine
Product Net Volume: 750ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/157958.png
156370,Incoped Adult Diapers 30pieces Large,Personal Care,Adult Diapers,GROCERY,299.99,"Product Type: Adult Diapers
Product Unit: 1 pack (30 pieces)",Active,https://demo8.1hour.in/media/products/156370.png
156369,Incoped Adult Diapers 30pieces Xl,Personal Care,Adult Diapers,GROCERY,262.99,"Product Type: Adult Diapers
Product Unit: 1 pack (30 pieces)",Active,https://demo8.1hour.in/media/products/156369.png
156152,Febreze Bathroom Air Freshner Cotton Fresh,Household,Air Freshners,GROCERY,79.99,"Product Type: Bathroom Air Freshener
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/156152.png
156135,Febreze 3 Evolution Frosted Berries 20ml,Household,Air Freshners,GROCERY,123.99,"Product Type: Air Freshener
Product Net Weight: 20ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/156135.png
156106,Ocean Spray Smooth Cranberry 250g,Souks & Condiments,Sauces,GROCERY,76.99,"Product Type: Cranberry Sauce
Product Net Weight: 250g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/156106.png
156018,Comfort Fabric Conditioner 33W Blue Skies 990ml,Household,Laundry,GROCERY,75.99,"Product Type: Fabric Conditioner
Product Net Weight: 990ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/156018.png
157867,Lutti Sodafizz 100g,Snacks,Candies & Gum,GROCERY,31.99,"Product Type:Candy

Product Net Weight:100g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/157867.png
155388,Glend-Y Wheat Flour All Purpose 900g,Food Cupboard,Semolina & Flour,GROCERY,22.99,"Product Type: All-Purpose Wheat Flour
Product Net Weight: 900g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/155388.png
155274,Leos Pate Cat Food With Tuna 100g,Pet Care,Pet Food,GROCERY,21.99,"Product Type: Wet Cat Food
Product Net Weight: 100g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/155274.png
145239,Heinz Sandwich Spread 310g,Food Cupboard,Spreads,GROCERY,74.99,"Product Type:Sandwich Spread
Product Net Weight:310g
Product Unit:1 Jar",Active,https://demo8.1hour.in/media/products/145239.png
144273,Optimal Cotton Buds,Personal Care,Cotton Wool & Buds,GROCERY,24,"Product Type:Cotton Swabs/Buds

Product Unit:1 Unit (200pcs)",Active,https://demo8.1hour.in/media/products/144273_1.png
143804,W Neck Feeding Bottle With Handle 300ml,Baby Care,Baby Gear,GROCERY,151.99,"Product Type:Baby Feeding Bottle

Product Net Weight:150g

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/143804.png
143523,Master Bralizian BBQ 70g,Snacks,Chips & Crisps,GROCERY,17.99,"Product Type:Potato Chips

Product Unit:1 Bag",Active,https://demo8.1hour.in/media/products/143523.png
143254,Tous Touch The Original Gold Edt 30ml,Personal Care,Perfumes,GROCERY,720,"Product Type:Eau de Toilette (EDT) Perfume

Product Net Weight:30ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/143254.png
154550,Mushroom White Sliced 150g,Frozen,Frozen Vegetables,GROCERY,119.99,"Product Type: Fresh Sliced Mushrooms
Product Net Weight: 150g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/154550.png
154195,Maynards Bassets Liquorice All Sorts 130g,Snacks,Candies & Gum,GROCERY,34.99,"Product Type: Liquorice Sweets
Product Net Weight: 130g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/154195.png
153552,Mango Pack,Fruits & Veg,Fresh Fruits,GROCERY,15.49,"Product Type: Fresh Mangoes
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/153552.png
152702,Yves Rocher Waken Glow Scrub,Personal Care,Skin Care,GROCERY,55,"Product Type: Exfoliating Body Scrub
Product Net Weight: 200ml
Product Unit: 1 tube",Active,https://demo8.1hour.in/media/products/152702.png
149270,Tonys Food Rakakat Pastry 500g,Frozen,Frozen Snacks,GROCERY,169.99,"Product Type: Frozen Pastry
Product Net Weight: 500g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/149270.png
147423,Deli Ile De France Roquefort 1.35kg,"Dairy, Deli & Egg",Cheese,GROCERY,849.99,"Product Type: Blue Cheese
Product Net Weight: 1.35kg
Product Unit: 1wheel",Active,https://demo8.1hour.in/media/products/147423.png
49420,K.W.V 3Years Brandy 75cl,Alcohol,Brandy & Cognac,GROCERY,174.99,"Product Type:Brandy

Product Net Weight:75cl

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/49420.png
141668,Bigfish Oak Smoked Trout 100g,Frozen,Frozen Seafood,GROCERY,209.99,"Product Type:Smoked Fish

Product Net Weight:100g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/141668.png
140054,Equate Charcoal + Aloe Cleanser 140ml,Personal Care,Facial Care,GROCERY,54.99,"Product Type:Facial Cleanser

Product Net Weight:140ml

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/140054.png
139895,Zanetti Caciocavallo Silano Vacuum,"Dairy, Deli & Egg",Cheese,GROCERY,599.99,"Product Type:Cheese

Product Unit:1 Piece",Active,https://demo8.1hour.in/media/products/139895.png
139261,Simonini Guanciale Al Pepe In Carta Gialla,"Dairy, Deli & Egg",Deli Meat,GROCERY,449.99,"Product Type:Cured Meat (Guanciale)

Product Unit:1 Piece",Active,https://demo8.1hour.in/media/products/139261.png
139001,Mac Studio Finish SPF 35 Concealer,Personal Care,Cosmetics,GROCERY,590,"Product Type;Concealer

Product Net Weight:7g

Product Unit:1Unit",Active,https://demo8.1hour.in/media/products/139001.png
138472,Blossom Baking Soda 100g,Food Cupboard,Baking Essentials,GROCERY,13.49,"Product Type:Baking Soda
Product Net Weight:100g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/138472.png
138426,Fine Food Brie De Meaux Whole Wheel,"Dairy, Deli & Egg",Cheese,GROCERY,910.99,"Product Type:Soft Cheese (Brie)

Product Unit:1 Whole Wheel",Active,https://demo8.1hour.in/media/products/138426.png
137865,Simply Delish Zero Pudding Cheesecake 40g,Food Cupboard,Dessert,GROCERY,18.99,"Product Type:Sugar-Free Cheesecake Pudding
Product Net Weight:40g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/137865.png
137693,Roddas Clotted Cream Cheese 227g,"Dairy, Deli & Egg",Cheese,GROCERY,174.99,"Product Type:Clotted Cream CheeseSpread

Product Net Weight:227g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/137693.png
137653,Elsinore Lumpfish Caviar 50g,Food Cupboard,Cans & Jars,GROCERY,114.99,"Product Type:Caviar
Product Net Weight:50g
Product Unit:1 Jar",Active,https://demo8.1hour.in/media/products/137653.png
179713,Cucumber Pack ±500g,Fruits & Veg,Fresh Vegetables,GROCERY,6.99,"Product Type: Fresh Cucumbers
Product Net Weight: Variable (approx. 200-300g)
Product Unit: 1pack",Active,https://demo8.1hour.in/media/products/179713.png
179837,My Protein Chicken Tikka With Rice 350g,Frozen,Frozen Meals,GROCERY,139.99,"Product Type: Ready-to-Eat Chicken Meal
Product Net Weight: 350g
Product Unit: 1 serving",Active,https://demo8.1hour.in/media/products/179837.png
137580,Seara Chicken Breast Boneless Skinless 2kg,Frozen,Frozen Meat,GROCERY,199.99,"Product Type:Boneless Skinless Chicken Breast

Product Net Weight:2kg

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/137580.png
137447,Mac Matte Lsd For Dan,Personal Care,Cosmetics,GROCERY,600,"Product Type:Matte Lipstick

Product Net Weight:3g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/137447.png
176273,Ironman Muscletech Masst Ext 2000 Vanilla 9.07kg,Beverages,Herbal Drinks & Supplements,GROCERY,1800,"Product Type: Mass Gainer Supplement
Product Net Weight: 9.07kg
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/176273.png
169184,Deli Colston Bassett Stilton Cheese 1kg,"Dairy, Deli & Egg",Cheese,GROCERY,849.99,"Product Type: Blue Stilton Cheese
Product Net Weight: 1kg
Product Unit:1 block",Active,https://demo8.1hour.in/media/products/169184.png
158896,KP Honey Roast Peanut 65g,Snacks,Nut & Seed,GROCERY,32.99,"Product Type: Roast Peanut Flavour Snack
Product Net Weight: 65g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/158896.png
174762,Lion Mini Gems 130g,Snacks,Candies & Gum,GROCERY,31.99,"Product Type:Fruit Flavour Sweets
Product Net Weight: 130g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/174762.png
174761,Lion Gums Liquorice 130g,Snacks,Candies & Gum,GROCERY,31.99,"Product Type: Liquorice Flavour Gummies
Product Net Weight: 130g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/174761.png
174760,Lion Gums Fruit Salad 130g,Snacks,Candies & Gum,GROCERY,31.99,"Product Type: Fruit Flavour Gummies
Product Net Weight: 130g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/174760.png
174759,Lion Gums Football 130g,Snacks,Candies & Gum,GROCERY,31.99,"Product Type: Fruit Flavour Gummies
Product Net Weight: 130g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/174759.png
174758,Lion Fruit Pastilles 130g,Snacks,Confectionery,GROCERY,31.99,"Product Type: Fruit Flavour Pastilles
Product Net Weight: 130g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/174758.png
174687,Lindt Excellence  Dark 100g,Snacks,Chocolates,GROCERY,59.99,"Product Type: Dark Chocolate Bar
Product Net Weight: 100g
Product Unit:1 bar",Active,https://demo8.1hour.in/media/products/174687.png
173690,Iceland Billionaires Sticks 255g,Ice Creams,Classic Flavors,GROCERY,94.99,"Product Type: Chocolate Coated Caramel and Biscuit Sticks
Product Net Weight: 255g
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/173690.png
173632,Caprisun Cherry 330ml,Beverages,Juices & Smoothies,GROCERY,26.99,"Product Type: Cherry Flavour Juice Drink
Product Net Weight: 330ml
Product Unit: Single pouch",Active,https://demo8.1hour.in/media/products/173632.png
179873,Cabbage 1piece,Fruits & Veg,Fresh Vegetables,GROCERY,33.99,"Product Type: Fresh Cabbage
Product Unit: Single head of cabbage",Active,https://demo8.1hour.in/media/products/179873.png
